driverId,driver_age,circuitId,alt,raceId,year,race_month,race_day,qualifying_position,constructorId,qualify_pos_minus1,final_pos_minus1,driver_race_points1,wins1,final_status1,alt1,constructorId1,constructor_race_points1,constructor_season_points1,qualify_pos_minus2,final_pos_minus2,driver_race_points2,wins2,final_status2,alt2,constructorId2,constructor_race_points2,constructor_season_points2,qualify_pos_minus3,final_pos_minus3,driver_race_points3,wins3,final_status3,alt3,constructorId3,constructor_race_points3,constructor_season_points3,qualify_pos_minus4,final_pos_minus4,driver_race_points4,wins4,final_status4,alt4,constructorId4,constructor_race_points4,constructor_season_points4,qualify_pos_minus5,final_pos_minus5,driver_race_points5,wins5,final_status5,alt5,constructorId5,constructor_race_points5,constructor_season_points5,qualify_pos_minus6,final_pos_minus6,driver_race_points6,wins6,final_status6,alt6,constructorId6,constructor_race_points6,constructor_season_points6,qualify_pos_minus7,final_pos_minus7,driver_race_points7,wins7,final_status7,alt7,constructorId7,constructor_race_points7,constructor_season_points7,qualify_pos_minus8,final_pos_minus8,driver_race_points8,wins8,final_status8,alt8,constructorId8,constructor_race_points8,constructor_season_points8,qualify_pos_minus9,final_pos_minus9,driver_race_points9,wins9,final_status9,alt9,constructorId9,constructor_race_points9,constructor_season_points9,qualify_pos_minus10,final_pos_minus10,driver_race_points10,wins10,final_status10,alt10,constructorId10,constructor_race_points10,constructor_season_points10,qualify_pos_minus11,final_pos_minus11,driver_race_points11,wins11,final_status11,alt11,constructorId11,constructor_race_points11,constructor_season_points11,qualify_pos_minus12,final_pos_minus12,driver_race_points12,wins12,final_status12,alt12,constructorId12,constructor_race_points12,constructor_season_points12,qualify_pos_minus13,final_pos_minus13,driver_race_points13,wins13,final_status13,alt13,constructorId13,constructor_race_points13,constructor_season_points13,qualify_pos_minus14,final_pos_minus14,driver_race_points14,wins14,final_status14,alt14,constructorId14,constructor_race_points14,constructor_season_points14,qualify_pos_minus15,final_pos_minus15,driver_race_points15,wins15,final_status15,alt15,constructorId15,constructor_race_points15,constructor_season_points15,qualify_pos_minus16,final_pos_minus16,driver_race_points16,wins16,final_status16,alt16,constructorId16,constructor_race_points16,constructor_season_points16,qualify_pos_minus17,final_pos_minus17,driver_race_points17,wins17,final_status17,alt17,constructorId17,constructor_race_points17,constructor_season_points17,qualify_pos_minus18,final_pos_minus18,driver_race_points18,wins18,final_status18,alt18,constructorId18,constructor_race_points18,constructor_season_points18,qualify_pos_minus19,final_pos_minus19,driver_race_points19,wins19,final_status19,alt19,constructorId19,constructor_race_points19,constructor_season_points19,qualify_pos_minus20,final_pos_minus20,driver_race_points20,wins20,final_status20,alt20,constructorId20,constructor_race_points20,constructor_season_points20,qualify_pos_minus21,final_pos_minus21,driver_race_points21,wins21,final_status21,alt21,constructorId21,constructor_race_points21,constructor_season_points21,qualify_pos_minus22,final_pos_minus22,driver_race_points22,wins22,final_status22,alt22,constructorId22,constructor_race_points22,constructor_season_points22,qualify_pos_minus23,final_pos_minus23,driver_race_points23,wins23,final_status23,alt23,constructorId23,constructor_race_points23,constructor_season_points23,qualify_pos_minus24,final_pos_minus24,driver_race_points24,wins24,final_status24,alt24,constructorId24,constructor_race_points24,constructor_season_points24,Top_3_finish
839,26,24,3.0,1096,2022,11,20,8,214,6.0,8.0,86.0,0.0,1.0,785.0,214.0,14.0,167.0,10.0,8.0,82.0,0.0,11.0,2227.0,214.0,4.0,153.0,18.0,11.0,78.0,0.0,1.0,161.0,214.0,6.0,149.0,5.0,4.0,78.0,0.0,1.0,45.0,214.0,18.0,143.0,18.0,16.0,66.0,0.0,5.0,18.0,214.0,0.0,125.0,11.0,11.0,66.0,0.0,1.0,162.0,214.0,0.0,125.0,12.0,9.0,66.0,0.0,1.0,6.0,214.0,10.0,125.0,5.0,7.0,64.0,0.0,1.0,401.0,214.0,16.0,115.0,5.0,9.0,58.0,0.0,11.0,264.0,214.0,6.0,99.0,12.0,8.0,56.0,0.0,1.0,432.0,214.0,12.0,93.0,5.0,5.0,52.0,0.0,1.0,678.0,214.0,14.0,81.0,15.0,15.0,39.0,0.0,48.0,153.0,214.0,10.0,67.0,7.0,6.0,39.0,0.0,1.0,13.0,214.0,10.0,57.0,13.0,10.0,31.0,0.0,1.0,-7.0,214.0,7.0,47.0,10.0,12.0,30.0,0.0,1.0,7.0,214.0,6.0,40.0,12.0,7.0,30.0,0.0,1.0,109.0,214.0,8.0,34.0,20.0,8.0,24.0,0.0,1.0,,214.0,4.0,26.0,19.0,14.0,20.0,0.0,11.0,37.0,214.0,0.0,22.0,8.0,7.0,20.0,0.0,1.0,10.0,214.0,6.0,22.0,5.0,6.0,14.0,0.0,1.0,15.0,214.0,8.0,16.0,11.0,7.0,6.0,0.0,1.0,7.0,214.0,8.0,8.0,9.0,9.0,74.0,1.0,1.0,3.0,214.0,6.0,155.0,9.0,4.0,72.0,1.0,1.0,15.0,214.0,12.0,149.0,9.0,5.0,60.0,1.0,1.0,,214.0,25.0,137.0,0
840,24,24,3.0,1096,2022,11,20,14,117,15.0,10.0,14.0,0.0,1.0,785.0,117.0,1.0,50.0,18.0,15.0,13.0,0.0,11.0,2227.0,117.0,0.0,49.0,7.0,18.0,13.0,0.0,4.0,161.0,117.0,4.0,49.0,19.0,12.0,13.0,0.0,1.0,45.0,117.0,8.0,45.0,12.0,6.0,13.0,0.0,1.0,18.0,117.0,12.0,37.0,18.0,18.0,5.0,0.0,5.0,162.0,117.0,0.0,25.0,10.0,10.0,5.0,0.0,1.0,6.0,117.0,1.0,25.0,14.0,11.0,4.0,0.0,1.0,401.0,117.0,4.0,24.0,14.0,11.0,4.0,0.0,11.0,264.0,117.0,1.0,20.0,17.0,10.0,4.0,0.0,1.0,432.0,117.0,1.0,19.0,17.0,13.0,3.0,0.0,11.0,678.0,117.0,0.0,18.0,20.0,11.0,3.0,0.0,1.0,153.0,117.0,2.0,18.0,18.0,10.0,3.0,0.0,1.0,13.0,117.0,1.0,16.0,19.0,16.0,2.0,0.0,76.0,-7.0,117.0,8.0,15.0,18.0,14.0,2.0,0.0,1.0,7.0,117.0,1.0,7.0,18.0,15.0,2.0,0.0,11.0,109.0,117.0,0.0,6.0,10.0,10.0,2.0,0.0,1.0,,117.0,1.0,6.0,15.0,10.0,1.0,0.0,11.0,37.0,117.0,5.0,5.0,20.0,12.0,0.0,0.0,1.0,10.0,117.0,0.0,0.0,15.0,13.0,0.0,0.0,11.0,15.0,117.0,0.0,0.0,19.0,12.0,0.0,0.0,1.0,7.0,117.0,0.0,0.0,13.0,13.0,34.0,0.0,11.0,3.0,117.0,0.0,77.0,18.0,11.0,34.0,0.0,1.0,15.0,117.0,0.0,77.0,12.0,6.0,34.0,0.0,1.0,,117.0,9.0,77.0,0
842,26,24,3.0,1096,2022,11,20,17,213,12.0,14.0,23.0,0.0,1.0,785.0,213.0,0.0,35.0,14.0,11.0,23.0,0.0,11.0,2227.0,213.0,0.0,35.0,13.0,14.0,23.0,0.0,1.0,161.0,213.0,1.0,35.0,17.0,18.0,23.0,0.0,1.0,45.0,213.0,0.0,34.0,7.0,10.0,23.0,0.0,1.0,18.0,213.0,1.0,34.0,9.0,8.0,22.0,0.0,1.0,162.0,213.0,4.0,33.0,11.0,11.0,18.0,0.0,1.0,6.0,213.0,0.0,29.0,12.0,9.0,18.0,0.0,1.0,401.0,213.0,2.0,29.0,19.0,12.0,16.0,0.0,11.0,264.0,213.0,0.0,27.0,16.0,12.0,16.0,0.0,1.0,432.0,213.0,0.0,27.0,10.0,15.0,16.0,0.0,11.0,678.0,213.0,0.0,27.0,11.0,16.0,16.0,0.0,130.0,153.0,213.0,0.0,27.0,16.0,14.0,16.0,0.0,1.0,13.0,213.0,0.0,27.0,6.0,5.0,16.0,0.0,1.0,-7.0,213.0,10.0,27.0,17.0,11.0,6.0,0.0,1.0,7.0,213.0,0.0,17.0,14.0,13.0,6.0,0.0,11.0,109.0,213.0,1.0,17.0,7.0,18.0,6.0,0.0,22.0,,213.0,0.0,16.0,17.0,12.0,6.0,0.0,11.0,37.0,213.0,6.0,16.0,11.0,9.0,6.0,0.0,1.0,10.0,213.0,2.0,10.0,9.0,8.0,4.0,0.0,1.0,15.0,213.0,4.0,8.0,10.0,20.0,0.0,0.0,131.0,7.0,213.0,4.0,4.0,12.0,5.0,110.0,0.0,1.0,3.0,213.0,22.0,142.0,6.0,6.0,100.0,0.0,1.0,15.0,213.0,8.0,120.0,4.0,11.0,92.0,0.0,11.0,,213.0,0.0,112.0,0
844,25,24,3.0,1096,2022,11,20,3,6,10.0,4.0,290.0,3.0,1.0,785.0,6.0,37.0,524.0,7.0,6.0,275.0,3.0,1.0,2227.0,6.0,18.0,487.0,2.0,3.0,267.0,3.0,1.0,161.0,6.0,15.0,469.0,2.0,3.0,252.0,3.0,1.0,45.0,6.0,15.0,454.0,1.0,2.0,237.0,3.0,1.0,18.0,6.0,33.0,439.0,1.0,2.0,219.0,3.0,1.0,162.0,6.0,30.0,406.0,2.0,3.0,201.0,3.0,1.0,6.0,6.0,19.0,376.0,4.0,6.0,186.0,3.0,1.0,401.0,6.0,23.0,357.0,3.0,6.0,178.0,3.0,1.0,264.0,6.0,20.0,334.0,1.0,19.0,170.0,3.0,3.0,432.0,6.0,11.0,314.0,2.0,1.0,170.0,3.0,1.0,678.0,6.0,38.0,303.0,3.0,4.0,138.0,2.0,1.0,153.0,6.0,37.0,265.0,15.0,5.0,126.0,2.0,1.0,13.0,6.0,29.0,228.0,1.0,19.0,116.0,2.0,131.0,-7.0,6.0,0.0,199.0,1.0,4.0,116.0,2.0,1.0,7.0,6.0,30.0,199.0,1.0,20.0,104.0,2.0,101.0,109.0,6.0,12.0,169.0,1.0,2.0,104.0,2.0,1.0,,6.0,33.0,157.0,2.0,6.0,86.0,2.0,1.0,37.0,6.0,20.0,124.0,1.0,1.0,71.0,2.0,1.0,10.0,6.0,26.0,104.0,2.0,2.0,45.0,1.0,1.0,15.0,6.0,34.0,78.0,1.0,1.0,26.0,1.0,1.0,7.0,6.0,44.0,44.0,7.0,10.0,159.0,0.0,1.0,3.0,6.0,16.0,323.5,4.0,7.0,158.0,0.0,1.0,15.0,6.0,10.0,307.5,13.0,8.0,152.0,0.0,1.0,,6.0,10.0,297.5,1
846,23,24,3.0,1096,2022,11,20,7,1,4.0,18.0,113.0,0.0,6.0,785.0,1.0,2.0,148.0,8.0,9.0,111.0,0.0,11.0,2227.0,1.0,8.0,146.0,8.0,6.0,109.0,0.0,1.0,161.0,1.0,8.0,138.0,10.0,10.0,101.0,0.0,1.0,45.0,1.0,1.0,130.0,6.0,4.0,100.0,0.0,1.0,18.0,1.0,22.0,129.0,7.0,7.0,88.0,0.0,1.0,162.0,1.0,6.0,107.0,7.0,7.0,82.0,0.0,1.0,6.0,1.0,6.0,101.0,10.0,12.0,76.0,0.0,1.0,401.0,1.0,0.0,95.0,4.0,7.0,76.0,0.0,1.0,264.0,1.0,6.0,95.0,5.0,7.0,70.0,0.0,1.0,432.0,1.0,8.0,89.0,15.0,7.0,64.0,0.0,11.0,678.0,1.0,8.0,81.0,6.0,6.0,58.0,0.0,1.0,153.0,1.0,8.0,73.0,14.0,15.0,50.0,0.0,1.0,13.0,1.0,0.0,65.0,11.0,9.0,50.0,0.0,1.0,-7.0,1.0,6.0,65.0,5.0,6.0,48.0,0.0,1.0,7.0,1.0,9.0,59.0,11.0,8.0,39.0,0.0,1.0,109.0,1.0,4.0,50.0,8.0,19.0,35.0,0.0,4.0,,1.0,0.0,46.0,3.0,3.0,35.0,0.0,1.0,37.0,1.0,22.0,46.0,4.0,5.0,16.0,0.0,1.0,10.0,1.0,18.0,24.0,11.0,7.0,6.0,0.0,1.0,15.0,1.0,6.0,6.0,13.0,15.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,7.0,160.0,0.0,1.0,3.0,1.0,6.0,275.0,7.0,10.0,154.0,0.0,1.0,15.0,1.0,11.0,269.0,6.0,9.0,153.0,0.0,11.0,,1.0,2.0,258.0,0
847,24,24,3.0,1096,2022,11,20,6,131,3.0,1.0,265.0,1.0,1.0,785.0,131.0,58.0,505.0,2.0,4.0,231.0,0.0,1.0,2227.0,131.0,31.0,447.0,6.0,5.0,218.0,0.0,1.0,161.0,131.0,29.0,416.0,8.0,8.0,207.0,0.0,1.0,45.0,131.0,14.0,387.0,11.0,14.0,203.0,0.0,12.0,18.0,131.0,2.0,373.0,6.0,3.0,203.0,0.0,1.0,162.0,131.0,25.0,371.0,6.0,2.0,188.0,0.0,1.0,6.0,131.0,30.0,346.0,8.0,4.0,170.0,0.0,1.0,401.0,131.0,12.0,316.0,1.0,3.0,158.0,0.0,1.0,264.0,131.0,34.0,304.0,6.0,3.0,143.0,0.0,1.0,432.0,131.0,33.0,270.0,4.0,4.0,128.0,0.0,1.0,678.0,131.0,33.0,237.0,8.0,18.0,111.0,0.0,4.0,153.0,131.0,16.0,204.0,8.0,4.0,111.0,0.0,1.0,13.0,131.0,27.0,188.0,5.0,3.0,99.0,0.0,1.0,-7.0,131.0,27.0,161.0,6.0,5.0,84.0,0.0,1.0,7.0,131.0,14.0,134.0,4.0,3.0,74.0,0.0,1.0,109.0,131.0,25.0,120.0,12.0,5.0,59.0,0.0,1.0,,131.0,18.0,95.0,11.0,4.0,49.0,0.0,1.0,37.0,131.0,12.0,77.0,6.0,3.0,37.0,0.0,1.0,10.0,131.0,27.0,65.0,6.0,5.0,22.0,0.0,1.0,15.0,131.0,11.0,38.0,9.0,4.0,12.0,0.0,1.0,7.0,131.0,27.0,27.0,17.0,18.0,16.0,0.0,6.0,3.0,3.0,0.0,23.0,14.0,19.0,16.0,0.0,4.0,15.0,3.0,0.0,23.0,15.0,17.0,16.0,0.0,12.0,,3.0,0.0,23.0,0
848,26,24,3.0,1096,2022,11,20,19,3,11.0,15.0,4.0,0.0,1.0,785.0,3.0,0.0,8.0,19.0,12.0,4.0,0.0,11.0,2227.0,3.0,0.0,8.0,11.0,13.0,4.0,0.0,1.0,161.0,3.0,0.0,8.0,16.0,20.0,4.0,0.0,9.0,45.0,3.0,2.0,8.0,19.0,17.0,4.0,0.0,130.0,18.0,3.0,0.0,6.0,15.0,12.0,4.0,0.0,1.0,6.0,3.0,0.0,4.0,9.0,10.0,4.0,0.0,1.0,401.0,3.0,1.0,4.0,17.0,17.0,3.0,0.0,11.0,264.0,3.0,0.0,3.0,15.0,13.0,3.0,0.0,1.0,432.0,3.0,0.0,3.0,11.0,12.0,3.0,0.0,11.0,678.0,3.0,0.0,3.0,16.0,20.0,3.0,0.0,4.0,153.0,3.0,0.0,3.0,12.0,13.0,3.0,0.0,1.0,13.0,3.0,0.0,3.0,17.0,12.0,3.0,0.0,11.0,-7.0,3.0,0.0,3.0,16.0,18.0,3.0,0.0,26.0,7.0,3.0,0.0,3.0,19.0,18.0,3.0,0.0,12.0,109.0,3.0,0.0,3.0,18.0,9.0,3.0,0.0,1.0,,3.0,2.0,3.0,20.0,11.0,1.0,0.0,11.0,37.0,3.0,0.0,1.0,16.0,10.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,17.0,14.0,0.0,0.0,130.0,15.0,3.0,0.0,0.0,14.0,13.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,5.0,4.0,105.0,0.0,1.0,3.0,9.0,37.0,319.0,12.0,6.0,93.0,0.0,1.0,7.0,9.0,8.0,282.0,4.0,3.0,85.0,0.0,1.0,7.0,9.0,34.0,274.0,4.0,7.0,70.0,0.0,1.0,130.0,9.0,14.0,240.0,0
849,27,24,3.0,1096,2022,11,20,20,3,16.0,16.0,2.0,0.0,1.0,785.0,3.0,0.0,8.0,20.0,18.0,2.0,0.0,12.0,2227.0,3.0,0.0,8.0,20.0,17.0,2.0,0.0,1.0,161.0,3.0,0.0,8.0,20.0,9.0,2.0,0.0,1.0,45.0,3.0,2.0,8.0,20.0,19.0,0.0,0.0,130.0,18.0,3.0,0.0,6.0,16.0,15.0,0.0,0.0,11.0,162.0,3.0,2.0,6.0,20.0,18.0,0.0,0.0,11.0,6.0,3.0,0.0,4.0,17.0,18.0,0.0,0.0,11.0,401.0,3.0,1.0,4.0,20.0,18.0,0.0,0.0,11.0,264.0,3.0,0.0,3.0,20.0,17.0,0.0,0.0,130.0,432.0,3.0,0.0,3.0,19.0,19.0,0.0,0.0,140.0,678.0,3.0,0.0,3.0,10.0,12.0,0.0,0.0,1.0,153.0,3.0,0.0,3.0,19.0,16.0,0.0,0.0,1.0,13.0,3.0,0.0,3.0,18.0,15.0,0.0,0.0,11.0,-7.0,3.0,0.0,3.0,19.0,15.0,0.0,0.0,11.0,7.0,3.0,0.0,3.0,20.0,16.0,0.0,0.0,12.0,109.0,3.0,0.0,3.0,19.0,14.0,0.0,0.0,1.0,,3.0,2.0,3.0,18.0,16.0,0.0,0.0,11.0,37.0,3.0,0.0,1.0,19.0,16.0,0.0,0.0,11.0,10.0,3.0,1.0,1.0,19.0,18.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0,20.0,16.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,16.0,16.0,7.0,0.0,3.0,3.0,3.0,0.0,23.0,16.0,12.0,7.0,0.0,1.0,15.0,3.0,0.0,23.0,17.0,19.0,7.0,0.0,29.0,,3.0,0.0,23.0,0
852,22,24,3.0,1096,2022,11,20,12,213,19.0,17.0,12.0,0.0,11.0,785.0,213.0,0.0,35.0,13.0,20.0,12.0,0.0,130.0,2227.0,213.0,0.0,35.0,15.0,10.0,12.0,0.0,1.0,161.0,213.0,1.0,35.0,13.0,13.0,11.0,0.0,1.0,45.0,213.0,0.0,34.0,10.0,15.0,11.0,0.0,3.0,18.0,213.0,1.0,34.0,15.0,14.0,11.0,0.0,11.0,162.0,213.0,4.0,33.0,9.0,20.0,11.0,0.0,24.0,6.0,213.0,0.0,29.0,19.0,13.0,11.0,0.0,1.0,401.0,213.0,2.0,29.0,16.0,19.0,11.0,0.0,12.0,264.0,213.0,0.0,27.0,8.0,20.0,11.0,0.0,140.0,432.0,213.0,0.0,27.0,14.0,16.0,11.0,0.0,11.0,678.0,213.0,0.0,27.0,13.0,14.0,11.0,0.0,1.0,153.0,213.0,0.0,27.0,20.0,18.0,11.0,0.0,3.0,13.0,213.0,0.0,27.0,8.0,13.0,11.0,0.0,11.0,-7.0,213.0,10.0,27.0,11.0,17.0,11.0,0.0,11.0,7.0,213.0,0.0,17.0,13.0,10.0,11.0,0.0,11.0,109.0,213.0,1.0,17.0,9.0,12.0,10.0,0.0,1.0,,213.0,0.0,16.0,16.0,7.0,10.0,0.0,1.0,37.0,213.0,6.0,16.0,13.0,15.0,4.0,0.0,11.0,10.0,213.0,2.0,10.0,20.0,19.0,4.0,0.0,131.0,15.0,213.0,4.0,8.0,16.0,8.0,4.0,0.0,1.0,7.0,213.0,4.0,4.0,8.0,4.0,32.0,0.0,1.0,3.0,213.0,22.0,142.0,8.0,14.0,20.0,0.0,11.0,15.0,213.0,8.0,120.0,8.0,13.0,20.0,0.0,11.0,,213.0,0.0,112.0,0
854,23,24,3.0,1096,2022,11,20,13,210,20.0,13.0,12.0,0.0,1.0,785.0,210.0,1.0,37.0,16.0,16.0,12.0,0.0,11.0,2227.0,210.0,0.0,36.0,19.0,15.0,12.0,0.0,1.0,161.0,210.0,2.0,36.0,15.0,17.0,12.0,0.0,1.0,45.0,210.0,0.0,34.0,13.0,13.0,12.0,0.0,11.0,18.0,210.0,0.0,34.0,20.0,12.0,12.0,0.0,1.0,162.0,210.0,0.0,34.0,8.0,13.0,12.0,0.0,1.0,6.0,210.0,0.0,34.0,15.0,17.0,12.0,0.0,11.0,401.0,210.0,0.0,34.0,15.0,14.0,12.0,0.0,11.0,264.0,210.0,0.0,34.0,19.0,15.0,12.0,0.0,1.0,432.0,210.0,0.0,34.0,7.0,6.0,12.0,0.0,11.0,678.0,210.0,14.0,34.0,19.0,8.0,4.0,0.0,1.0,153.0,210.0,5.0,20.0,6.0,19.0,0.0,0.0,5.0,13.0,210.0,0.0,15.0,20.0,14.0,0.0,0.0,11.0,-7.0,210.0,0.0,15.0,15.0,19.0,0.0,0.0,3.0,7.0,210.0,0.0,15.0,10.0,14.0,0.0,0.0,11.0,109.0,210.0,0.0,15.0,15.0,15.0,0.0,0.0,1.0,,210.0,0.0,15.0,12.0,17.0,0.0,0.0,11.0,37.0,210.0,3.0,15.0,15.0,13.0,0.0,0.0,11.0,10.0,210.0,0.0,12.0,14.0,20.0,0.0,0.0,54.0,15.0,210.0,2.0,12.0,12.0,11.0,0.0,0.0,1.0,7.0,210.0,10.0,10.0,19.0,14.0,0.0,0.0,11.0,3.0,210.0,0.0,0.0,19.0,20.0,0.0,0.0,3.0,15.0,210.0,0.0,0.0,19.0,16.0,0.0,0.0,11.0,,210.0,0.0,0.0,0
855,23,24,3.0,1096,2022,11,20,15,51,17.0,12.0,6.0,0.0,1.0,785.0,51.0,2.0,55.0,12.0,13.0,6.0,0.0,11.0,2227.0,51.0,1.0,53.0,14.0,12.0,6.0,0.0,1.0,161.0,51.0,0.0,52.0,14.0,16.0,6.0,0.0,1.0,45.0,51.0,0.0,52.0,15.0,20.0,6.0,0.0,4.0,18.0,51.0,0.0,52.0,14.0,10.0,6.0,0.0,1.0,162.0,51.0,1.0,52.0,14.0,16.0,5.0,0.0,1.0,6.0,51.0,0.0,51.0,13.0,14.0,5.0,0.0,1.0,401.0,51.0,0.0,51.0,12.0,13.0,5.0,0.0,11.0,264.0,51.0,0.0,51.0,18.0,16.0,5.0,0.0,16.0,432.0,51.0,0.0,51.0,18.0,14.0,5.0,0.0,11.0,678.0,51.0,0.0,51.0,9.0,19.0,5.0,0.0,4.0,153.0,51.0,0.0,51.0,10.0,8.0,5.0,0.0,1.0,13.0,51.0,10.0,51.0,14.0,18.0,1.0,0.0,9.0,-7.0,51.0,0.0,41.0,20.0,16.0,1.0,0.0,11.0,7.0,51.0,2.0,41.0,15.0,19.0,1.0,0.0,75.0,109.0,51.0,8.0,39.0,17.0,20.0,1.0,0.0,47.0,,51.0,6.0,31.0,14.0,15.0,1.0,0.0,11.0,37.0,51.0,12.0,25.0,14.0,11.0,1.0,0.0,1.0,10.0,51.0,4.0,13.0,13.0,11.0,1.0,0.0,1.0,15.0,51.0,0.0,9.0,15.0,10.0,1.0,0.0,1.0,7.0,51.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,38,3,7.0,1098,2023,3,5,7,131,5.0,18.0,240.0,0.0,9.0,3.0,131.0,10.0,515.0,8.0,2.0,240.0,0.0,1.0,785.0,131.0,58.0,505.0,3.0,2.0,216.0,0.0,1.0,2227.0,131.0,31.0,447.0,5.0,2.0,198.0,0.0,1.0,161.0,131.0,29.0,416.0,6.0,5.0,180.0,0.0,1.0,45.0,131.0,14.0,387.0,3.0,9.0,170.0,0.0,1.0,18.0,131.0,2.0,373.0,5.0,5.0,168.0,0.0,1.0,162.0,131.0,25.0,371.0,4.0,4.0,158.0,0.0,1.0,6.0,131.0,30.0,346.0,7.0,20.0,146.0,0.0,130.0,401.0,131.0,12.0,316.0,7.0,2.0,146.0,0.0,1.0,264.0,131.0,34.0,304.0,4.0,2.0,127.0,0.0,1.0,432.0,131.0,33.0,270.0,9.0,3.0,109.0,0.0,1.0,678.0,131.0,33.0,237.0,5.0,3.0,93.0,0.0,1.0,153.0,131.0,16.0,204.0,4.0,3.0,77.0,0.0,1.0,13.0,131.0,27.0,188.0,7.0,4.0,62.0,0.0,1.0,-7.0,131.0,27.0,161.0,8.0,8.0,50.0,0.0,1.0,7.0,131.0,14.0,134.0,6.0,5.0,46.0,0.0,1.0,109.0,131.0,25.0,120.0,6.0,6.0,36.0,0.0,1.0,,131.0,18.0,95.0,13.0,13.0,28.0,0.0,11.0,37.0,131.0,12.0,77.0,5.0,4.0,28.0,0.0,1.0,10.0,131.0,27.0,65.0,16.0,10.0,16.0,0.0,1.0,15.0,131.0,11.0,38.0,5.0,3.0,15.0,0.0,1.0,7.0,131.0,27.0,27.0,2.0,2.0,387.5,8.0,1.0,3.0,131.0,26.0,613.5,1.0,1.0,369.5,8.0,1.0,15.0,131.0,41.0,587.5,0
4,42,3,7.0,1098,2023,3,5,5,117,11.0,20.0,81.0,0.0,47.0,3.0,214.0,6.0,173.0,7.0,5.0,81.0,0.0,1.0,785.0,214.0,14.0,167.0,9.0,19.0,71.0,0.0,5.0,2227.0,214.0,4.0,153.0,9.0,7.0,71.0,0.0,1.0,161.0,214.0,6.0,149.0,7.0,7.0,65.0,0.0,1.0,45.0,214.0,18.0,143.0,5.0,18.0,59.0,0.0,5.0,18.0,214.0,0.0,125.0,10.0,19.0,59.0,0.0,34.0,162.0,214.0,0.0,125.0,13.0,6.0,59.0,0.0,1.0,6.0,214.0,10.0,125.0,6.0,5.0,51.0,0.0,1.0,401.0,214.0,16.0,115.0,6.0,8.0,41.0,0.0,11.0,264.0,214.0,6.0,99.0,7.0,6.0,37.0,0.0,1.0,432.0,214.0,12.0,93.0,8.0,10.0,29.0,0.0,11.0,678.0,214.0,14.0,81.0,7.0,5.0,28.0,0.0,1.0,153.0,214.0,10.0,67.0,2.0,9.0,18.0,0.0,1.0,13.0,214.0,10.0,57.0,10.0,7.0,16.0,0.0,1.0,-7.0,214.0,7.0,47.0,7.0,7.0,10.0,0.0,1.0,7.0,214.0,6.0,40.0,17.0,9.0,4.0,0.0,11.0,109.0,214.0,8.0,34.0,11.0,11.0,2.0,0.0,1.0,,214.0,4.0,26.0,5.0,19.0,2.0,0.0,130.0,37.0,214.0,0.0,22.0,10.0,17.0,2.0,0.0,11.0,10.0,214.0,6.0,22.0,7.0,16.0,2.0,0.0,103.0,15.0,214.0,8.0,16.0,8.0,9.0,2.0,0.0,1.0,7.0,214.0,8.0,8.0,11.0,8.0,81.0,0.0,1.0,3.0,214.0,6.0,155.0,13.0,13.0,77.0,0.0,11.0,15.0,214.0,12.0,149.0,1
807,36,3,7.0,1098,2023,3,5,10,210,18.0,12.0,0.0,0.0,1.0,15.0,117.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,7.0,117.0,0.0,0.0,20.0,8.0,10.0,0.0,1.0,578.0,211.0,16.0,120.0,3.0,7.0,6.0,0.0,1.0,153.0,211.0,14.0,41.0,13.0,20.0,0.0,0.0,131.0,153.0,211.0,2.0,42.0,10.0,12.0,37.0,0.0,11.0,3.0,4.0,0.0,91.0,14.0,15.0,37.0,0.0,1.0,785.0,4.0,8.0,91.0,11.0,9.0,37.0,0.0,11.0,161.0,4.0,10.0,83.0,12.0,10.0,35.0,0.0,11.0,2227.0,4.0,5.0,73.0,15.0,20.0,34.0,0.0,2.0,45.0,4.0,0.0,68.0,7.0,10.0,34.0,0.0,1.0,2.0,4.0,1.0,68.0,8.0,9.0,33.0,0.0,1.0,18.0,4.0,2.0,67.0,6.0,5.0,31.0,0.0,1.0,162.0,4.0,22.0,65.0,7.0,8.0,21.0,0.0,1.0,401.0,4.0,4.0,43.0,11.0,12.0,17.0,0.0,11.0,264.0,4.0,0.0,39.0,9.0,16.0,17.0,0.0,3.0,103.0,4.0,0.0,39.0,10.0,10.0,17.0,0.0,1.0,153.0,4.0,7.0,39.0,12.0,13.0,16.0,0.0,11.0,678.0,4.0,0.0,32.0,13.0,8.0,16.0,0.0,11.0,432.0,4.0,4.0,32.0,7.0,7.0,12.0,0.0,11.0,13.0,4.0,14.0,28.0,11.0,13.0,6.0,0.0,11.0,7.0,4.0,2.0,14.0,16.0,13.0,6.0,0.0,1.0,109.0,4.0,0.0,12.0,16.0,14.0,6.0,0.0,11.0,-7.0,4.0,0.0,12.0,8.0,20.0,6.0,0.0,131.0,5.0,4.0,6.0,12.0,0
